issue_id,record_id,source_file,source_sheet,source_row,issue_type,field,message
issue_27cccbae4d4c,rec_b9c96a8123ae,20210409_Metaanalysis_database.xlsx,Main,799,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_e18da150e298,rec_8459229a096e,20210409_Metaanalysis_database.xlsx,Main,800,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_d0708dfdc628,rec_5ade61d4f20c,20210409_Metaanalysis_database.xlsx,Main,801,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_7ea89cc8b2aa,rec_fad9bf388dc7,20210409_Metaanalysis_database.xlsx,Main,802,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_a4bdbc858bf1,rec_a9b852583d1a,20210409_Metaanalysis_database.xlsx,Main,803,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_38776ad59a93,rec_399e4687b8ae,20210409_Metaanalysis_database.xlsx,Main,815,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_b7ff9fdafad8,rec_fc68caa210e6,20210409_Metaanalysis_database.xlsx,Main,816,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_6df9b6039461,rec_c4b04ffb4096,20210409_Metaanalysis_database.xlsx,Main,817,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_6b0b4a2f904d,rec_c17f5b31e9ef,20210409_Metaanalysis_database.xlsx,Main,818,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_992aea71ec84,rec_69bea97396e9,20210409_Metaanalysis_database.xlsx,Main,819,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_7b6fa011f133,rec_1431231029f2,20210409_Metaanalysis_database.xlsx,Main,820,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_704eac46d92e,rec_970c8ba79f08,20210409_Metaanalysis_database.xlsx,Main,821,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_04c8d7a0af98,rec_1c693696cc2a,20210409_Metaanalysis_database.xlsx,Main,822,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_4f833e9aaf27,rec_fc2135d9db42,20210409_Metaanalysis_database.xlsx,Main,823,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_1dcde0896f60,rec_8e4b4d3a8bd3,20210409_Metaanalysis_database.xlsx,Main,824,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_8f1e9326b8cb,rec_87b61a5be1fc,20210409_Metaanalysis_database.xlsx,Main,825,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_3ae5df9f978b,rec_4361cc7f7f30,20210409_Metaanalysis_database.xlsx,Main,837,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_a4023b72ffc1,rec_16d9e5ed9785,20210409_Metaanalysis_database.xlsx,Main,838,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_30daea1ba9d8,rec_14e930d8baa3,20210409_Metaanalysis_database.xlsx,Main,839,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_406e5b224183,rec_1e877b37a525,20210409_Metaanalysis_database.xlsx,Main,840,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_3cdb83d78650,rec_3029e1fc4309,20210409_Metaanalysis_database.xlsx,Main,841,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_d267d56f7e96,rec_7ef6f697bf7d,20210409_Metaanalysis_database.xlsx,Main,842,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_0d1b55af68f7,rec_f4b97b2fdf69,20210409_Metaanalysis_database.xlsx,Main,843,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_72f932398116,rec_c887496943f4,20210409_Metaanalysis_database.xlsx,Main,844,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_ec6c8462a42f,rec_714788d176bb,20210409_Metaanalysis_database.xlsx,Main,847,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_601e06519466,rec_2fddb71b0b02,20210409_Metaanalysis_database.xlsx,Main,848,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_742d6b07e805,rec_207e6ab17a78,20210409_Metaanalysis_database.xlsx,Main,851,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_10ea1153d67c,rec_e1c9c3f7ca06,20210409_Metaanalysis_database.xlsx,Main,852,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_6314e48fddfc,rec_337ba9cb60ee,20210409_Metaanalysis_database.xlsx,Main,853,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_24e556b083d9,rec_f199289b35b2,20210409_Metaanalysis_database.xlsx,Main,854,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_67af2a0cf874,rec_854a6c0bcd3d,20210409_Metaanalysis_database.xlsx,Main,855,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_b7d04227f0c0,rec_b1476523bbbc,20210409_Metaanalysis_database.xlsx,Main,856,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_065d442a70fb,rec_7caeae7c18f7,20210409_Metaanalysis_database.xlsx,Main,857,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_3f5b28f575c6,rec_00c0f9bc00b6,20210409_Metaanalysis_database.xlsx,Main,858,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_a8445e175d59,rec_f2f2dcd77437,20210409_Metaanalysis_database.xlsx,Main,865,missing_reference,doi_raw,CNT/graphene row lacks DOI-like citation string.
issue_78c94d38886a,rec_b21671dea4eb,20210409_Metaanalysis_database.xlsx,Main,866,missing_reference,doi_raw,CNT/graphene row lacks DOI-like citation string.
issue_943f6ac65668,rec_769d7cbea7ec,20210409_Metaanalysis_database.xlsx,Main,867,missing_reference,doi_raw,CNT/graphene row lacks DOI-like citation string.
issue_5fcd9fa8c8ba,rec_991e90a72a6f,20210409_Metaanalysis_database.xlsx,Main,868,missing_reference,doi_raw,CNT/graphene row lacks DOI-like citation string.
issue_219d91f33ae3,rec_4527848f6c72,20210409_Metaanalysis_database.xlsx,Main,869,missing_reference,doi_raw,CNT/graphene row lacks DOI-like citation string.
issue_370313b44694,rec_e49b2881fb7e,20210409_Metaanalysis_database.xlsx,Main,885,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_ec5a6eb51b28,rec_d51cd08221f9,20210409_Metaanalysis_database.xlsx,Main,886,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_6a2c9c5d52dd,rec_22cab9040fd7,20210409_Metaanalysis_database.xlsx,Main,887,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_1f20bcfa239f,rec_833c244f8e78,20210409_Metaanalysis_database.xlsx,Main,888,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_9b52bdcc2504,rec_8331a8fc315b,20210409_Metaanalysis_database.xlsx,Main,894,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_5b061e5a14a4,rec_79228fb13a95,20210409_Metaanalysis_database.xlsx,Main,895,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_f50efedd098e,rec_2ba548a472fa,20210409_Metaanalysis_database.xlsx,Main,896,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_31c8827e8d41,rec_19a5a6b8b9d4,20210409_Metaanalysis_database.xlsx,Main,897,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_02821729d4a3,rec_0ba1c87efe48,20210409_Metaanalysis_database.xlsx,Main,898,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_049a3dea42d2,rec_db1096edc04e,20210409_Metaanalysis_database.xlsx,Main,899,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_626101f1edc7,rec_00de2040527f,20210409_Metaanalysis_database.xlsx,Main,913,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_7b69fea6aed3,rec_bd10f3000d1e,20210409_Metaanalysis_database.xlsx,Main,914,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_9a6caf69b3b1,rec_6197861fa156,20210409_Metaanalysis_database.xlsx,Main,915,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_0874abd6c590,rec_a89b44287212,20210409_Metaanalysis_database.xlsx,Main,916,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_06b1641ab121,rec_04be4b58aa27,20210409_Metaanalysis_database.xlsx,Main,917,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_85b69fe26174,rec_e6289a6c13ea,20210409_Metaanalysis_database.xlsx,Main,918,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_655d3400f943,rec_cce97df881e7,20210409_Metaanalysis_database.xlsx,Main,919,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_f94d4d301ea0,rec_98a4d51b187e,20210409_Metaanalysis_database.xlsx,Main,920,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_1f91948254de,rec_41bbd261a8e1,20210409_Metaanalysis_database.xlsx,Main,921,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_9a83e8b37e94,rec_c07c0cd0cf9d,20210409_Metaanalysis_database.xlsx,Main,922,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_e8daa8059316,rec_55f4bfff10b0,20210409_Metaanalysis_database.xlsx,Main,923,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_b8e122b9d30e,rec_19901e28f776,20210409_Metaanalysis_database.xlsx,Main,924,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_ac8d75792222,rec_8b3b6e2cd1b9,20210409_Metaanalysis_database.xlsx,Main,925,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_d5a59548655b,rec_8c147b2525ff,20210409_Metaanalysis_database.xlsx,Main,926,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_484e6a6528e2,rec_625859a97d0e,20210409_Metaanalysis_database.xlsx,Main,935,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_6d37ad288b42,rec_0d553e804427,20210409_Metaanalysis_database.xlsx,Main,936,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_85f07c0930d8,rec_9031ca388758,20210409_Metaanalysis_database.xlsx,Main,937,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_2bdbc331708b,rec_842ca52b21f2,20210409_Metaanalysis_database.xlsx,Main,938,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_12c18ead73eb,rec_0191afa4f1d8,20210409_Metaanalysis_database.xlsx,Main,939,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_5e4ce965f5a3,rec_060e77f5f470,20210409_Metaanalysis_database.xlsx,Main,940,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_f121e4c9a169,rec_bd2097020d66,20210409_Metaanalysis_database.xlsx,Main,941,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_b5bd11c7e972,rec_0bfc00e50741,20210409_Metaanalysis_database.xlsx,Main,942,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_cb2ad597c2c1,rec_84c8a29e36c7,20210409_Metaanalysis_database.xlsx,Main,943,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_52f8de8a01ee,rec_debd2f29b11e,20210409_Metaanalysis_database.xlsx,Main,944,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_b990a6a2f3a5,rec_c5a90af11804,20210409_Metaanalysis_database.xlsx,Main,945,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_994f0a88a487,rec_fefe2c0cc2b0,20210409_Metaanalysis_database.xlsx,Main,946,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_63e2fb086267,rec_dc8515cc47b3,20210409_Metaanalysis_database.xlsx,Main,947,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_6239c56ee74b,rec_9e0cc453e73c,20210409_Metaanalysis_database.xlsx,Main,948,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_2a90c1ea2f8b,rec_3ae847f30381,20210409_Metaanalysis_database.xlsx,Main,949,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_55e408ce2024,rec_770277875b0e,20210409_Metaanalysis_database.xlsx,Main,950,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_92237078a287,rec_3606c6ecab22,20210409_Metaanalysis_database.xlsx,Main,951,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_b24a7e3cc5a6,rec_ec6a2c8d9494,20210409_Metaanalysis_database.xlsx,Main,952,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_bf85b9002e99,rec_65e7fe1a7257,20210409_Metaanalysis_database.xlsx,Main,953,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_cbb0db990fb9,rec_9fc9f64a4629,20210409_Metaanalysis_database.xlsx,Main,954,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_e0a52a3f8e16,rec_2baffb1cbc5b,20210409_Metaanalysis_database.xlsx,Main,955,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_645a81bb7ad1,rec_90f29183466a,20210409_Metaanalysis_database.xlsx,Main,958,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_f633cba3dec8,rec_35390a9319c6,20210409_Metaanalysis_database.xlsx,Main,959,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_20041b39bdd1,rec_69bcf6fa15ab,20210409_Metaanalysis_database.xlsx,Main,960,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_724de7749179,rec_b7367dd2b0c7,20210409_Metaanalysis_database.xlsx,Main,961,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_39d3848bd4ca,rec_7a00d57cd408,20210409_Metaanalysis_database.xlsx,Main,962,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_1e36fa48931d,rec_4c1e70358ef1,20210409_Metaanalysis_database.xlsx,Main,963,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_1a7731eb977f,rec_5e3b9587729a,20210409_Metaanalysis_database.xlsx,Main,964,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_f875ac2d9e32,rec_b13a297a3e03,20210409_Metaanalysis_database.xlsx,Main,965,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_229530a0c35a,rec_636a2994d8df,20210409_Metaanalysis_database.xlsx,Main,966,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_e7753013defa,rec_c30851fc8846,20210409_Metaanalysis_database.xlsx,Main,967,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_cf708a19b5ad,rec_ba374feeba9b,20210409_Metaanalysis_database.xlsx,Main,968,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_a6df5cf37c89,rec_1421383a3c71,20210409_Metaanalysis_database.xlsx,Main,969,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, gauge_length_mm, strain_rate_s_inv."
issue_4c2725f01fa8,rec_491845996ce6,20210409_Metaanalysis_database.xlsx,Main,969,missing_reference,doi_raw,CNT/graphene row lacks DOI-like citation string.
issue_cc196fb80e91,rec_491845996ce6,20210409_Metaanalysis_database.xlsx,Main,969,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, gauge_length_mm."
issue_2b9631179993,rec_adbfa14da9f4,20210409_Metaanalysis_database.xlsx,Main,971,missing_reference,doi_raw,CNT/graphene row lacks DOI-like citation string.
issue_91465db292ac,rec_2c44546b7a62,20210409_Metaanalysis_database.xlsx,Main,985,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_7700898060fa,rec_1bffaf95f116,20210409_Metaanalysis_database.xlsx,Main,986,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_fd903df113e7,rec_8b25969fb15b,20210409_Metaanalysis_database.xlsx,Main,987,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_c09f19bca463,rec_0c99de6464ab,20210409_Metaanalysis_database.xlsx,Main,988,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_37a061a84c44,rec_c0d98edcf986,20210409_Metaanalysis_database.xlsx,Main,989,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_6b696bbae44d,rec_9f1e80c2fbe9,20210409_Metaanalysis_database.xlsx,Main,990,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_a22c6180ddc7,rec_152eeb2bff7e,20210409_Metaanalysis_database.xlsx,Main,991,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_7e9188429ba3,rec_955b9b667301,20210409_Metaanalysis_database.xlsx,Main,992,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_1ce6f8f072e5,rec_68415c1e7205,20210409_Metaanalysis_database.xlsx,Main,993,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_44f8d464ea35,rec_9f9515ff8287,20210409_Metaanalysis_database.xlsx,Main,994,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm."
issue_c7b77f03990c,rec_b84a1646fa72,20210409_Metaanalysis_database.xlsx,Main,1000,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_17b1c3be8762,rec_b98a69dd1e56,20210409_Metaanalysis_database.xlsx,Main,1001,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_d3457d42e1ab,rec_1d7056dc61b2,20210409_Metaanalysis_database.xlsx,Main,1002,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_d4fb7a4041d3,rec_3aadd173139f,20210409_Metaanalysis_database.xlsx,Main,1003,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_e6938c8c5432,rec_b53d358d6f0b,20210409_Metaanalysis_database.xlsx,Main,1004,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_8f72162bab0c,rec_1b68a2eb889a,20210409_Metaanalysis_database.xlsx,Main,1005,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_47400eced828,rec_4cccdbf7ca08,20210409_Metaanalysis_database.xlsx,Main,1006,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_22cd725b8c9d,rec_a16a38467fd9,20210409_Metaanalysis_database.xlsx,Main,1007,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_3cf2437098b8,rec_6c5f620bd040,20210409_Metaanalysis_database.xlsx,Main,1008,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_3b4472742dbe,rec_33aa95574e89,20210409_Metaanalysis_database.xlsx,Main,1009,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_b41a168a10b4,rec_8cff9e5ae1d5,20210409_Metaanalysis_database.xlsx,Main,1010,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_8af13220b2c4,rec_2e71dacc7eed,20210409_Metaanalysis_database.xlsx,Main,1011,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_0651ce0c9263,rec_0ba6139779a5,20210409_Metaanalysis_database.xlsx,Main,1012,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_b3c284cc9a13,rec_5dddf63394bf,20210409_Metaanalysis_database.xlsx,Main,1013,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_13ff014eca48,rec_3b3af303fad1,20210409_Metaanalysis_database.xlsx,Main,1014,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
issue_349a9deefd2e,rec_45f1b7bee9b6,20210409_Metaanalysis_database.xlsx,Main,1015,missing_conditions,conditions,"Strict comparison candidate lacks structured metadata: condition_temperature_C, condition_atmosphere, gauge_length_mm, strain_rate_s_inv."
